,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__n_estimators,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
37,2.4109615802764894,0.0223956538265612,0.00898737907409668,0.0018500932365736822,10,2,50,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50, 'smote__sampling_strategy': 1.0}",0.5106382978723404,0.5048543689320388,0.39603960396039606,0.41739130434782606,0.4528301886792453,0.45635075275836934,0.04575457572231299,63
38,2.4170380592346192,0.028081124860497093,0.00923295021057129,0.0017826922637296963,10,2,50,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50, 'smote__sampling_strategy': 'auto'}",0.5106382978723404,0.5048543689320388,0.39603960396039606,0.41739130434782606,0.4528301886792453,0.45635075275836934,0.04575457572231299,63
39,3.3967244625091553,0.041413888026783294,0.015065526962280274,0.0012534835843074626,10,2,100,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5063291139240507,0.5106382978723404,0.47058823529411764,0.40404040404040403,0.46153846153846156,0.47062690253387485,0.03844976642733558,43
40,4.83294644355774,0.039098123771271004,0.013413381576538087,0.0011418960156009425,10,2,100,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.5052631578947369,0.47619047619047616,0.4166666666666667,0.40350877192982454,0.4423076923076923,0.4487873529978793,0.03758808879430044,70
41,4.782512903213501,0.0500081898259594,0.01417851448059082,0.0007224961815933198,10,2,100,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.5052631578947369,0.47619047619047616,0.4166666666666667,0.40350877192982454,0.4423076923076923,0.4487873529978793,0.03758808879430044,70
42,6.779757452011109,0.08230023563330766,0.025927162170410155,0.0012968502119311202,10,2,200,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5316455696202531,0.5217391304347826,0.47058823529411764,0.40404040404040403,0.4444444444444444,0.4744915567668004,0.04770816324419428,36
43,9.586082220077515,0.06975249639045167,0.02634429931640625,0.0028249540082621537,10,2,200,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5052631578947369,0.4716981132075472,0.39603960396039606,0.3963963963963964,0.46153846153846156,0.4461871465995076,0.043290512209295105,72
44,9.613247060775757,0.05662691959866312,0.025163650512695312,0.0012471828056855234,10,2,200,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5052631578947369,0.4716981132075472,0.39603960396039606,0.3963963963963964,0.46153846153846156,0.4461871465995076,0.043290512209295105,72
45,1.700398826599121,0.026585357028662486,0.008627223968505859,0.0022266191867185985,10,4,50,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 50, 'smote__sampling_strategy': 0.5}",0.5063291139240507,0.5434782608695652,0.45977011494252873,0.45098039215686275,0.41304347826086957,0.4747202720307754,0.04542663513428166,34
46,2.4261815547943115,0.03600401018503473,0.009631729125976563,0.002069537658392799,10,4,50,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 50, 'smote__sampling_strategy': 1.0}",0.4536082474226804,0.47619047619047616,0.38461538461538464,0.44642857142857145,0.42718446601941745,0.437605429135306,0.030787286921070484,78
47,2.4214203357696533,0.026547711899228166,0.00845351219177246,0.0013930845407432902,10,4,50,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 50, 'smote__sampling_strategy': 'auto'}",0.4536082474226804,0.47619047619047616,0.38461538461538464,0.44642857142857145,0.42718446601941745,0.437605429135306,0.030787286921070484,78
48,3.385921669006348,0.07508065994411857,0.013133478164672852,0.0015523383804438007,10,4,100,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5063291139240507,0.5434782608695652,0.4819277108433735,0.42,0.4742268041237113,0.48519237795214015,0.04055848557030332,7
49,4.772363090515137,0.034053573560957444,0.014613628387451172,0.0003695248319176591,10,4,100,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.5050505050505051,0.4485981308411215,0.4,0.41818181818181815,0.4423076923076923,0.44282762927622743,0.0356282952898568,74
50,4.822934961318969,0.10151228278656482,0.014020824432373047,0.001222349939170428,10,4,100,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.5050505050505051,0.4485981308411215,0.4,0.41818181818181815,0.4423076923076923,0.44282762927622743,0.0356282952898568,74
51,6.73064661026001,0.05495027114462211,0.025021982192993165,0.0015964704131217811,10,4,200,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5128205128205128,0.5319148936170213,0.46511627906976744,0.45098039215686275,0.4842105263157895,0.4890085207959907,0.029826050111818568,2
52,9.606323289871217,0.14145747295298894,0.026006555557250975,0.0017307222572543342,10,4,200,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5102040816326531,0.4716981132075472,0.40816326530612246,0.43636363636363634,0.4380952380952381,0.45290486692103943,0.035017522590646104,65
53,9.531525993347168,0.03748574663040705,0.026627731323242188,0.0012824188565658562,10,4,200,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5102040816326531,0.4716981132075472,0.40816326530612246,0.43636363636363634,0.4380952380952381,0.45290486692103943,0.035017522590646104,65
54,2.0758409976959227,0.04411080923397361,0.007304620742797851,0.001900390320713057,20,1,50,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50, 'smote__sampling_strategy': 0.5}",0.5161290322580645,0.5121951219512195,0.47368421052631576,0.367816091954023,0.43243243243243246,0.460451377824411,0.055351389521813725,58
55,3.3207561492919924,0.03301587592021156,0.008117771148681641,0.0014623018636214444,20,1,50,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50, 'smote__sampling_strategy': 1.0}",0.4810126582278481,0.5531914893617021,0.47058823529411764,0.3711340206185567,0.41975308641975306,0.4591358979843956,0.06123975702856488,59
56,3.3292953968048096,0.03001724933332086,0.009206485748291016,0.0020158579213512473,20,1,50,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50, 'smote__sampling_strategy': 'auto'}",0.4810126582278481,0.5531914893617021,0.47058823529411764,0.3711340206185567,0.41975308641975306,0.4591358979843956,0.06123975702856488,59
57,4.062745904922485,0.021381245036842154,0.014201211929321288,0.0017186481447935735,20,1,100,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5573770491803278,0.5,0.4935064935064935,0.3448275862068966,0.4266666666666667,0.46447555911207694,0.0727744703551749,55
58,6.5877632141113285,0.07444788143677981,0.014851951599121093,0.0004938416142792554,20,1,100,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.5333333333333333,0.5434782608695652,0.46511627906976744,0.3655913978494624,0.4358974358974359,0.4686833414039128,0.06555835536948265,47
59,6.645251989364624,0.1179333798769879,0.015806007385253906,0.001050027464378602,20,1,100,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.5333333333333333,0.5434782608695652,0.46511627906976744,0.3655913978494624,0.4358974358974359,0.4686833414039128,0.06555835536948265,47
60,8.256971740722657,0.15639119099393198,0.026732254028320312,0.0015482845796787198,20,1,200,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5806451612903226,0.5,0.5128205128205128,0.3764705882352941,0.3783783783783784,0.46966292814490157,0.08014693052341208,46
61,13.158212757110595,0.07525131920540504,0.02661476135253906,0.0008754803412054649,20,1,200,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5428571428571428,0.5227272727272727,0.47619047619047616,0.37362637362637363,0.4819277108433735,0.47946579524892774,0.05849579522994881,21
62,13.10369234085083,0.09817902778233308,0.027332210540771486,0.0015408029921650573,20,1,200,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5428571428571428,0.5227272727272727,0.47619047619047616,0.37362637362637363,0.4819277108433735,0.47946579524892774,0.05849579522994881,21
63,1.982482624053955,0.021271018579299434,0.009640169143676759,0.0010884551715414986,20,2,50,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50, 'smote__sampling_strategy': 0.5}",0.5428571428571428,0.5569620253164557,0.4935064935064935,0.39080459770114945,0.4634146341463415,0.4895089787055166,0.05972501969436031,1
64,3.228977823257446,0.02912692096019343,0.010040521621704102,0.001240071004980506,20,2,50,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50, 'smote__sampling_strategy': 1.0}",0.5384615384615384,0.5393258426966292,0.45977011494252873,0.3870967741935484,0.46511627906976744,0.4779541098728024,0.05688261864982024,29
65,3.247657585144043,0.01623627160708828,0.008780765533447265,0.0011848325354125585,20,2,50,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50, 'smote__sampling_strategy': 'auto'}",0.5384615384615384,0.5393258426966292,0.45977011494252873,0.3870967741935484,0.46511627906976744,0.4779541098728024,0.05688261864982024,29
66,3.9535239219665526,0.08480392323441588,0.015233707427978516,0.0007381900845614197,20,2,100,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5373134328358209,0.5411764705882353,0.475,0.3595505617977528,0.4444444444444444,0.47149698193325074,0.0670270814670357,39
67,6.41820797920227,0.03753091673131597,0.01421060562133789,0.0015082019026587184,20,2,100,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.525,0.5287356321839081,0.46511627906976744,0.4175824175824176,0.46511627906976744,0.48031012158117214,0.04180594660979084,19
