,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lgbm__learning_rate,param_lgbm__max_depth,param_lgbm__n_estimators,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
65,0.34518136978149416,0.005830192328411969,0.00771641731262207,0.0017921395190601559,0.1,5,100,auto,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.47368421052631576,0.5777777777777777,0.4186046511627907,0.41304347826086957,0.449438202247191,0.46650966399498894,0.05979469096888913,28
66,0.5420029163360596,0.007846684863345233,0.009074115753173828,0.0008185580268089236,0.1,5,200,0.5,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5,0.5333333333333333,0.3880597014925373,0.46153846153846156,0.5352112676056338,0.4836285527939932,0.05481011481502219,12
67,0.6293113708496094,0.013491107446752103,0.010925722122192384,0.00157106954431681,0.1,5,200,1.0,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5294117647058824,0.5238095238095238,0.4,0.4444444444444444,0.48717948717948717,0.47696904402786755,0.04905222923428926,15
68,0.6153929710388184,0.026723541834184208,0.011968040466308593,0.0011388772197990506,0.1,5,200,auto,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5294117647058824,0.5238095238095238,0.4,0.4444444444444444,0.48717948717948717,0.47696904402786755,0.04905222923428926,15
69,0.6709742546081543,0.01385183546707531,0.01079697608947754,0.0031591962721091676,0.1,5,300,0.5,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 300, 'smote__sampling_strategy': 0.5}",0.5245901639344263,0.5352112676056338,0.4126984126984127,0.4473684210526316,0.5,0.48397365305822077,0.04680158286873616,11
70,0.7869323253631592,0.011756833307103448,0.011713123321533203,0.0011061521446626016,0.1,5,300,1.0,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 300, 'smote__sampling_strategy': 1.0}",0.5396825396825397,0.475,0.3888888888888889,0.425,0.5277777777777778,0.4712698412698413,0.05799116795335827,22
71,0.820610237121582,0.039456342630358,0.012743520736694335,0.0012000359210934497,0.1,5,300,auto,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 300, 'smote__sampling_strategy': 'auto'}",0.5396825396825397,0.475,0.3888888888888889,0.425,0.5277777777777778,0.4712698412698413,0.05799116795335827,22
72,0.38990077972412107,0.011129111213405984,0.007664871215820312,0.002379219692936163,0.1,7,100,0.5,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5230769230769231,0.5,0.3783783783783784,0.41975308641975306,0.56,0.47624167757501096,0.06714408528154665,20
73,0.42639904022216796,0.013610101891681064,0.007681655883789063,0.0010296037413024218,0.1,7,100,1.0,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.5625,0.5238095238095238,0.4675324675324675,0.42696629213483145,0.525,0.5011616566953645,0.04791546585751184,3
74,0.43414306640625,0.010372616643745839,0.00726318359375,0.0007740112200037434,0.1,7,100,auto,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.5625,0.5238095238095238,0.4675324675324675,0.42696629213483145,0.525,0.5011616566953645,0.04791546585751184,3
75,0.7305475234985351,0.029722618954719553,0.010266494750976563,0.002286660420875903,0.1,7,200,0.5,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5517241379310345,0.5,0.3939393939393939,0.42105263157894735,0.5151515151515151,0.47637353572017815,0.05932190981891814,19
76,0.8271918296813965,0.01384017048897809,0.008897542953491211,0.0020625611148578165,0.1,7,200,1.0,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5483870967741935,0.4931506849315068,0.417910447761194,0.41975308641975306,0.547945205479452,0.48542930427321995,0.05797189463131383,9
77,0.8315317153930664,0.021038750913788453,0.008751487731933594,0.0010444402844370258,0.1,7,200,auto,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5483870967741935,0.4931506849315068,0.417910447761194,0.41975308641975306,0.547945205479452,0.48542930427321995,0.05797189463131383,9
78,1.093259859085083,0.04197956378277961,0.012777328491210938,0.0013196558163758546,0.1,7,300,0.5,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 300, 'smote__sampling_strategy': 0.5}",0.576271186440678,0.5,0.375,0.42105263157894735,0.53125,0.480714763603925,0.07320101317251779,13
79,1.2282564640045166,0.016109248215192558,0.012001991271972656,0.0017140879327135483,0.1,7,300,1.0,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 300, 'smote__sampling_strategy': 1.0}",0.5161290322580645,0.5,0.4,0.4050632911392405,0.5142857142857142,0.46709560753660384,0.0530352916209977,26
80,1.2600438594818115,0.018910953979141745,0.013810062408447265,0.0009013282572223061,0.1,7,300,auto,"{'lgbm__learning_rate': 0.1, 'lgbm__max_depth': 7, 'lgbm__n_estimators': 300, 'smote__sampling_strategy': 'auto'}",0.5161290322580645,0.5,0.4,0.4050632911392405,0.5142857142857142,0.46709560753660384,0.0530352916209977,26
